Second,Price(x1000),Diff(in%),Value(€),Volume
916,11125,-0.00899,11126,1000
917,11125,-0.00899,11126,1000
918,11125,-0.00899,11126,1000
919,11125,-0.00899,11126,1000
920,11126,0.00899,44025,3957
921,11126,0.00899,44025,3957
922,11126,0.00899,44025,3957
923,11126,0.00899,44025,3957
924,11126,0.00899,44025,3957
925,11126,0.00899,44025,3957
926,11126,0.00899,44025,3957
927,11126,0.00899,44025,3957
928,11126,0.00899,44025,3957
929,11126,0.00899,44025,3957
930,11126,0.00899,44025,3957
931,11126,0.00899,44025,3957
932,11126,0.00899,44025,3957
933,11126,0.00899,44025,3957
934,11126,0.00899,44025,3957
935,11126,0.00899,44025,3957
936,11126,0.00899,44025,3957
937,11126,0.00899,44025,3957
938,11126,0.00899,44025,3957
939,11126,0.00899,44025,3957
940,11127,0.00899,26992,2426
941,11127,0.00899,26992,2426
942,11127,0.00899,26992,2426
943,11127,0.00899,26992,2426
944,11127,0.00899,26992,2426
945,11127,0.00899,26992,2426
946,11127,0.00899,26992,2426
947,11127,0.00899,26992,2426
948,11127,0.00899,26992,2426
949,11127,0.00899,26992,2426
950,11129,0.01797,40575,3646
951,11129,0.01797,40575,3646
952,11129,0.01797,40575,3646
953,11129,0.01797,40575,3646
954,11129,0.01797,40575,3646
955,11129,0.01797,40575,3646
956,11129,0.01797,40575,3646
957,11129,0.01797,40575,3646
958,11129,0.01797,40575,3646
959,11129,0.01797,40575,3646
960,11134,0.04493,1113,100
961,11134,0.04493,1113,100
962,11134,0.04493,1113,100
963,11134,0.04493,1113,100
964,11134,0.04493,1113,100
965,11134,0.04493,1113,100
966,11134,0.04493,1113,100
967,11134,0.04493,1113,100
968,11134,0.04493,1113,100
969,11134,0.04493,1113,100
970,11130,-0.03593,25551,2296
971,11130,-0.03593,25551,2296
972,11130,-0.03593,25551,2296
973,11130,-0.03593,25551,2296
974,11130,-0.03593,25551,2296
975,11130,-0.03593,25551,2296
976,11130,-0.03593,25551,2296
977,11130,-0.03593,25551,2296
978,11130,-0.03593,25551,2296
979,11130,-0.03593,25551,2296
980,11130,-0.03593,25551,2296
981,11130,-0.03593,25551,2296
982,11130,-0.03593,25551,2296
983,11130,-0.03593,25551,2296
984,11130,-0.03593,25551,2296
985,11130,-0.03593,25551,2296
986,11130,-0.03593,25551,2296
987,11130,-0.03593,25551,2296
988,11130,-0.03593,25551,2296
989,11130,-0.03593,25551,2296
990,11133,0.02695,2204,198
991,11133,0.02695,2204,198
992,11133,0.02695,2204,198
993,11133,0.02695,2204,198
994,11133,0.02695,2204,198
995,11133,0.02695,2204,198
996,11133,0.02695,2204,198
997,11133,0.02695,2204,198
998,11133,0.02695,2204,198
999,11133,0.02695,2204,198
1000,11132,-0.00898,96175,8641
1001,11132,-0.00898,96175,8641
1002,11132,-0.00898,96175,8641
1003,11132,-0.00898,96175,8641
1004,11132,-0.00898,96175,8641
1005,11132,-0.00898,96175,8641
1006,11132,-0.00898,96175,8641
1007,11132,-0.00898,96175,8641
1008,11132,-0.00898,96175,8641
1009,11132,-0.00898,96175,8641
1010,11132,0,44892,4033
1011,11132,0,44892,4033
1012,11132,0,44892,4033
1013,11132,0,44892,4033
1014,11132,0,44892,4033
1015,11132,0,44892,4033
1016,11132,0,44892,4033
1017,11132,0,44892,4033
1018,11132,0,44892,4033
1019,11132,0,44892,4033
1020,11136,0.03593,47328,4250
1021,11136,0.03593,47328,4250
1022,11136,0.03593,47328,4250
1023,11136,0.03593,47328,4250
1024,11136,0.03593,47328,4250
1025,11136,0.03593,47328,4250
1026,11136,0.03593,47328,4250
1027,11136,0.03593,47328,4250
1028,11136,0.03593,47328,4250
1029,11136,0.03593,47328,4250
1030,11140,0.03592,96135,8630
1031,11140,0.03592,96135,8630
1032,11140,0.03592,96135,8630
1033,11140,0.03592,96135,8630
1034,11140,0.03592,96135,8630
1035,11140,0.03592,96135,8630
1036,11140,0.03592,96135,8630
1037,11140,0.03592,96135,8630
1038,11140,0.03592,96135,8630
1039,11140,0.03592,96135,8630
1040,11144,0.03591,182956,16416
1041,11144,0.03591,182956,16416
1042,11144,0.03591,182956,16416
1043,11144,0.03591,182956,16416
1044,11144,0.03591,182956,16416
1045,11144,0.03591,182956,16416
1046,11144,0.03591,182956,16416
1047,11144,0.03591,182956,16416
1048,11144,0.03591,182956,16416
1049,11144,0.03591,182956,16416
1050,11144,0,123577,11090
1051,11144,0,123577,11090
1052,11144,0,123577,11090
1053,11144,0,123577,11090
1054,11144,0,123577,11090
1055,11144,0,123577,11090
1056,11144,0,123577,11090
1057,11144,0,123577,11090
1058,11144,0,123577,11090
1059,11144,0,123577,11090
1060,11151,0.06281,865094,77586
1061,11151,0.06281,865094,77586
1062,11151,0.06281,865094,77586
1063,11151,0.06281,865094,77586
1064,11151,0.06281,865094,77586
1065,11151,0.06281,865094,77586
1066,11151,0.06281,865094,77586
1067,11151,0.06281,865094,77586
1068,11151,0.06281,865094,77586
1069,11151,0.06281,865094,77586
1070,11146,-0.04484,1115,100
1071,11146,-0.04484,1115,100
1072,11146,-0.04484,1115,100
1073,11146,-0.04484,1115,100
1074,11146,-0.04484,1115,100
1075,11146,-0.04484,1115,100
1076,11146,-0.04484,1115,100
1077,11146,-0.04484,1115,100
1078,11146,-0.04484,1115,100
1079,11146,-0.04484,1115,100
1080,11149,0.02692,108402,9722
1081,11149,0.02692,108402,9722
1082,11149,0.02692,108402,9722
1083,11149,0.02692,108402,9722
1084,11149,0.02692,108402,9722
1085,11149,0.02692,108402,9722
1086,11149,0.02692,108402,9722
1087,11149,0.02692,108402,9722
1088,11149,0.02692,108402,9722
1089,11149,0.02692,108402,9722
1090,11151,0.01794,4126,370
1091,11151,0.01794,4126,370
1092,11151,0.01794,4126,370
1093,11151,0.01794,4126,370
1094,11151,0.01794,4126,370
1095,11151,0.01794,4126,370
1096,11151,0.01794,4126,370
1097,11151,0.01794,4126,370
1098,11151,0.01794,4126,370
1099,11151,0.01794,4126,370
1100,11152,0.00897,150707,13512
1101,11152,0.00897,150707,13512
1102,11152,0.00897,150707,13512
1103,11152,0.00897,150707,13512
1104,11152,0.00897,150707,13512
1105,11152,0.00897,150707,13512
1106,11152,0.00897,150707,13512
1107,11152,0.00897,150707,13512
1108,11152,0.00897,150707,13512
1109,11152,0.00897,150707,13512
1110,11152,0,22464,2014
1111,11152,0,22464,2014
1112,11152,0,22464,2014
1113,11152,0,22464,2014
1114,11152,0,22464,2014
1115,11152,0,22464,2014
1116,11152,0,22464,2014
1117,11152,0,22464,2014
1118,11152,0,22464,2014
1119,11152,0,22464,2014
1120,11152,0,22464,2014
1121,11152,0,22464,2014
1122,11152,0,22464,2014
1123,11152,0,22464,2014
1124,11152,0,22464,2014
1125,11152,0,22464,2014
1126,11152,0,22464,2014
1127,11152,0,22464,2014
1128,11152,0,22464,2014
1129,11152,0,22464,2014
1130,11154,0.01793,107617,9648
1131,11154,0.01793,107617,9648
1132,11154,0.01793,107617,9648
1133,11154,0.01793,107617,9648
1134,11154,0.01793,107617,9648
1135,11154,0.01793,107617,9648
1136,11154,0.01793,107617,9648
1137,11154,0.01793,107617,9648
1138,11154,0.01793,107617,9648
1139,11154,0.01793,107617,9648
1140,11154,0,56335,5051
1141,11154,0,56335,5051
1142,11154,0,56335,5051
1143,11154,0,56335,5051
1144,11154,0,56335,5051
1145,11154,0,56335,5051
1146,11154,0,56335,5051
1147,11154,0,56335,5051
1148,11154,0,56335,5051
1149,11154,0,56335,5051
1150,11158,0.03586,48653,4360
1151,11158,0.03586,48653,4360
1152,11158,0.03586,48653,4360
1153,11158,0.03586,48653,4360
1154,11158,0.03586,48653,4360
1155,11158,0.03586,48653,4360
1156,11158,0.03586,48653,4360
1157,11158,0.03586,48653,4360
1158,11158,0.03586,48653,4360
1159,11158,0.03586,48653,4360
1160,11161,0.02689,63655,5702
1161,11161,0.02689,63655,5702
1162,11161,0.02689,63655,5702
1163,11161,0.02689,63655,5702
1164,11161,0.02689,63655,5702
1165,11161,0.02689,63655,5702
1166,11161,0.02689,63655,5702
1167,11161,0.02689,63655,5702
1168,11161,0.02689,63655,5702
1169,11161,0.02689,63655,5702
1170,11158,-0.02688,4463,400
1171,11158,-0.02688,4463,400
1172,11158,-0.02688,4463,400
1173,11158,-0.02688,4463,400
1174,11158,-0.02688,4463,400
1175,11158,-0.02688,4463,400
1176,11158,-0.02688,4463,400
1177,11158,-0.02688,4463,400
1178,11158,-0.02688,4463,400
1179,11158,-0.02688,4463,400
1180,11161,0.02689,89919,8055
1181,11161,0.02689,89919,8055
1182,11161,0.02689,89919,8055
1183,11161,0.02689,89919,8055
1184,11161,0.02689,89919,8055
1185,11161,0.02689,89919,8055
1186,11161,0.02689,89919,8055
1187,11161,0.02689,89919,8055
1188,11161,0.02689,89919,8055
1189,11161,0.02689,89919,8055
1190,11167,0.05376,120985,10834
1191,11167,0.05376,120985,10834
1192,11167,0.05376,120985,10834
1193,11167,0.05376,120985,10834
1194,11167,0.05376,120985,10834
1195,11167,0.05376,120985,10834
1196,11167,0.05376,120985,10834
1197,11167,0.05376,120985,10834
1198,11167,0.05376,120985,10834
1199,11167,0.05376,120985,10834
1200,11166,-0.00895,16503,1478
1201,11166,-0.00895,16503,1478
1202,11166,-0.00895,16503,1478
1203,11166,-0.00895,16503,1478
1204,11166,-0.00895,16503,1478
1205,11166,-0.00895,16503,1478
1206,11166,-0.00895,16503,1478
1207,11166,-0.00895,16503,1478
1208,11166,-0.00895,16503,1478
1209,11166,-0.00895,16503,1478
1210,11177,0.09851,381137,34103
1211,11177,0.09851,381137,34103
1212,11177,0.09851,381137,34103
1213,11177,0.09851,381137,34103
1214,11177,0.09851,381137,34103
1215,11177,0.09851,381137,34103
1216,11177,0.09851,381137,34103
1217,11177,0.09851,381137,34103
1218,11177,0.09851,381137,34103
1219,11177,0.09851,381137,34103
1220,11170,-0.06263,192410,17224
1221,11170,-0.06263,192410,17224
1222,11170,-0.06263,192410,17224
1223,11170,-0.06263,192410,17224
1224,11170,-0.06263,192410,17224
1225,11170,-0.06263,192410,17224
1226,11170,-0.06263,192410,17224
1227,11170,-0.06263,192410,17224
1228,11170,-0.06263,192410,17224
1229,11170,-0.06263,192410,17224
1230,11172,0.01791,20199,1808
1231,11172,0.01791,20199,1808
1232,11172,0.01791,20199,1808
1233,11172,0.01791,20199,1808
1234,11172,0.01791,20199,1808
1235,11172,0.01791,20199,1808
1236,11172,0.01791,20199,1808
1237,11172,0.01791,20199,1808
1238,11172,0.01791,20199,1808
1239,11172,0.01791,20199,1808
1240,11173,0.00895,82242,7361
1241,11173,0.00895,82242,7361
1242,11173,0.00895,82242,7361
1243,11173,0.00895,82242,7361
1244,11173,0.00895,82242,7361
1245,11173,0.00895,82242,7361
1246,11173,0.00895,82242,7361
1247,11173,0.00895,82242,7361
1248,11173,0.00895,82242,7361
1249,11173,0.00895,82242,7361
1250,11171,-0.0179,83156,7443
1251,11171,-0.0179,83156,7443
1252,11171,-0.0179,83156,7443
1253,11171,-0.0179,83156,7443
1254,11171,-0.0179,83156,7443
1255,11171,-0.0179,83156,7443
1256,11171,-0.0179,83156,7443
1257,11171,-0.0179,83156,7443
1258,11171,-0.0179,83156,7443
1259,11171,-0.0179,83156,7443
1260,11166,-0.04476,111046,9947
1261,11166,-0.04476,111046,9947
1262,11166,-0.04476,111046,9947
1263,11166,-0.04476,111046,9947
1264,11166,-0.04476,111046,9947
1265,11166,-0.04476,111046,9947
1266,11166,-0.04476,111046,9947
1267,11166,-0.04476,111046,9947
1268,11166,-0.04476,111046,9947
1269,11166,-0.04476,111046,9947
1270,11166,-0.04476,111046,9947
1271,11166,-0.04476,111046,9947
1272,11166,-0.04476,111046,9947
1273,11166,-0.04476,111046,9947
1274,11166,-0.04476,111046,9947
1275,11166,-0.04476,111046,9947
1276,11166,-0.04476,111046,9947
1277,11166,-0.04476,111046,9947
1278,11166,-0.04476,111046,9947
1279,11166,-0.04476,111046,9947
1280,11166,-0.04476,111046,9947
1281,11166,-0.04476,111046,9947
1282,11166,-0.04476,111046,9947
1283,11166,-0.04476,111046,9947
1284,11166,-0.04476,111046,9947
1285,11166,-0.04476,111046,9947
1286,11166,-0.04476,111046,9947
1287,11166,-0.04476,111046,9947
1288,11166,-0.04476,111046,9947
1289,11166,-0.04476,111046,9947
1290,11157,-0.0806,307827,27594
1291,11157,-0.0806,307827,27594
1292,11157,-0.0806,307827,27594
1293,11157,-0.0806,307827,27594
1294,11157,-0.0806,307827,27594
1295,11157,-0.0806,307827,27594
1296,11157,-0.0806,307827,27594
1297,11157,-0.0806,307827,27594
1298,11157,-0.0806,307827,27594
1299,11157,-0.0806,307827,27594
1300,11151,-0.05378,225772,20243
1301,11151,-0.05378,225772,20243
1302,11151,-0.05378,225772,20243
1303,11151,-0.05378,225772,20243
1304,11151,-0.05378,225772,20243
1305,11151,-0.05378,225772,20243
1306,11151,-0.05378,225772,20243
1307,11151,-0.05378,225772,20243
1308,11151,-0.05378,225772,20243
1309,11151,-0.05378,225772,20243
1310,11150,-0.00897,11128,998
1311,11150,-0.00897,11128,998
1312,11150,-0.00897,11128,998
1313,11150,-0.00897,11128,998
1314,11150,-0.00897,11128,998
1315,11150,-0.00897,11128,998
1316,11150,-0.00897,11128,998
1317,11150,-0.00897,11128,998
1318,11150,-0.00897,11128,998
1319,11150,-0.00897,11128,998
1320,11151,0.00897,39455,3538
1321,11151,0.00897,39455,3538
1322,11151,0.00897,39455,3538
1323,11151,0.00897,39455,3538
1324,11151,0.00897,39455,3538
1325,11151,0.00897,39455,3538
1326,11151,0.00897,39455,3538
1327,11151,0.00897,39455,3538
1328,11151,0.00897,39455,3538
1329,11151,0.00897,39455,3538
1330,11149,-0.01794,36042,3233
1331,11149,-0.01794,36042,3233
1332,11149,-0.01794,36042,3233
1333,11149,-0.01794,36042,3233
1334,11149,-0.01794,36042,3233
1335,11149,-0.01794,36042,3233
1336,11149,-0.01794,36042,3233
1337,11149,-0.01794,36042,3233
1338,11149,-0.01794,36042,3233
1339,11149,-0.01794,36042,3233
1340,11149,-0.01794,36042,3233
1341,11149,-0.01794,36042,3233
1342,11149,-0.01794,36042,3233
1343,11149,-0.01794,36042,3233
1344,11149,-0.01794,36042,3233
1345,11149,-0.01794,36042,3233
1346,11149,-0.01794,36042,3233
1347,11149,-0.01794,36042,3233
1348,11149,-0.01794,36042,3233
1349,11149,-0.01794,36042,3233
1350,11149,-0.01794,36042,3233
1351,11149,-0.01794,36042,3233
1352,11149,-0.01794,36042,3233
1353,11149,-0.01794,36042,3233
1354,11149,-0.01794,36042,3233
1355,11149,-0.01794,36042,3233
1356,11149,-0.01794,36042,3233
1357,11149,-0.01794,36042,3233
1358,11149,-0.01794,36042,3233
1359,11149,-0.01794,36042,3233
1360,11150,0.00897,3345,300
1361,11150,0.00897,3345,300
1362,11150,0.00897,3345,300
1363,11150,0.00897,3345,300
1364,11150,0.00897,3345,300
1365,11150,0.00897,3345,300
1366,11150,0.00897,3345,300
1367,11150,0.00897,3345,300
1368,11150,0.00897,3345,300
1369,11150,0.00897,3345,300
1370,11149,-0.00897,167221,15000
1371,11149,-0.00897,167221,15000
1372,11149,-0.00897,167221,15000
1373,11149,-0.00897,167221,15000
1374,11149,-0.00897,167221,15000
1375,11149,-0.00897,167221,15000
1376,11149,-0.00897,167221,15000
1377,11149,-0.00897,167221,15000
1378,11149,-0.00897,167221,15000
1379,11149,-0.00897,167221,15000
1380,11149,-0.00897,167221,15000
1381,11149,-0.00897,167221,15000
1382,11149,-0.00897,167221,15000
1383,11149,-0.00897,167221,15000
1384,11149,-0.00897,167221,15000
1385,11149,-0.00897,167221,15000
1386,11149,-0.00897,167221,15000
1387,11149,-0.00897,167221,15000
1388,11149,-0.00897,167221,15000
1389,11149,-0.00897,167221,15000
1390,11146,-0.02691,28957,2598
1391,11146,-0.02691,28957,2598
1392,11146,-0.02691,28957,2598
1393,11146,-0.02691,28957,2598
1394,11146,-0.02691,28957,2598
1395,11146,-0.02691,28957,2598
1396,11146,-0.02691,28957,2598
1397,11146,-0.02691,28957,2598
1398,11146,-0.02691,28957,2598
1399,11146,-0.02691,28957,2598
1400,11147,0.00897,67601,6065
1401,11147,0.00897,67601,6065
1402,11147,0.00897,67601,6065
1403,11147,0.00897,67601,6065
1404,11147,0.00897,67601,6065
1405,11147,0.00897,67601,6065
1406,11147,0.00897,67601,6065
1407,11147,0.00897,67601,6065
1408,11147,0.00897,67601,6065
1409,11147,0.00897,67601,6065
1410,11147,0,23366,2096
1411,11147,0,23366,2096
1412,11147,0,23366,2096
1413,11147,0,23366,2096
1414,11147,0,23366,2096
1415,11147,0,23366,2096
1416,11147,0,23366,2096
1417,11147,0,23366,2096
1418,11147,0,23366,2096
1419,11147,0,23366,2096
1420,11147,0,23366,2096
1421,11147,0,23366,2096
1422,11147,0,23366,2096
1423,11147,0,23366,2096
1424,11147,0,23366,2096
1425,11147,0,23366,2096
1426,11147,0,23366,2096
1427,11147,0,23366,2096
1428,11147,0,23366,2096
1429,11147,0,23366,2096
1430,11147,0,23366,2096
1431,11147,0,23366,2096
1432,11147,0,23366,2096
1433,11147,0,23366,2096
1434,11147,0,23366,2096
1435,11147,0,23366,2096
1436,11147,0,23366,2096
1437,11147,0,23366,2096
1438,11147,0,23366,2096
1439,11147,0,23366,2096
1440,11140,-0.0628,92113,8268
1441,11140,-0.0628,92113,8268
1442,11140,-0.0628,92113,8268
1443,11140,-0.0628,92113,8268
1444,11140,-0.0628,92113,8268
1445,11140,-0.0628,92113,8268
1446,11140,-0.0628,92113,8268
1447,11140,-0.0628,92113,8268
1448,11140,-0.0628,92113,8268
1449,11140,-0.0628,92113,8268
1450,11141,0.00898,48916,4391
1451,11141,0.00898,48916,4391
1452,11141,0.00898,48916,4391
1453,11141,0.00898,48916,4391
1454,11141,0.00898,48916,4391
1455,11141,0.00898,48916,4391
1456,11141,0.00898,48916,4391
1457,11141,0.00898,48916,4391
1458,11141,0.00898,48916,4391
1459,11141,0.00898,48916,4391
1460,11141,0.00898,48916,4391
1461,11141,0.00898,48916,4391
1462,11141,0.00898,48916,4391
1463,11141,0.00898,48916,4391
1464,11141,0.00898,48916,4391
1465,11141,0.00898,48916,4391
1466,11141,0.00898,48916,4391
1467,11141,0.00898,48916,4391
1468,11141,0.00898,48916,4391
1469,11141,0.00898,48916,4391
1470,11142,0.00898,5159,463
1471,11142,0.00898,5159,463
1472,11142,0.00898,5159,463
1473,11142,0.00898,5159,463
1474,11142,0.00898,5159,463
1475,11142,0.00898,5159,463
1476,11142,0.00898,5159,463
1477,11142,0.00898,5159,463
1478,11142,0.00898,5159,463
1479,11142,0.00898,5159,463
1480,11146,0.0359,55397,4970
1481,11146,0.0359,55397,4970
1482,11146,0.0359,55397,4970
1483,11146,0.0359,55397,4970
1484,11146,0.0359,55397,4970
1485,11146,0.0359,55397,4970
1486,11146,0.0359,55397,4970
1487,11146,0.0359,55397,4970
1488,11146,0.0359,55397,4970
1489,11146,0.0359,55397,4970
1490,11139,-0.0628,60204,5405
1491,11139,-0.0628,60204,5405
1492,11139,-0.0628,60204,5405
1493,11139,-0.0628,60204,5405
1494,11139,-0.0628,60204,5405
1495,11139,-0.0628,60204,5405
1496,11139,-0.0628,60204,5405
1497,11139,-0.0628,60204,5405
1498,11139,-0.0628,60204,5405
1499,11139,-0.0628,60204,5405
1500,11139,0,31222,2803
1501,11139,0,31222,2803
1502,11139,0,31222,2803
1503,11139,0,31222,2803
1504,11139,0,31222,2803
1505,11139,0,31222,2803
1506,11139,0,31222,2803
1507,11139,0,31222,2803
1508,11139,0,31222,2803
1509,11139,0,31222,2803
1510,11136,-0.02693,18363,1649
1511,11136,-0.02693,18363,1649
1512,11136,-0.02693,18363,1649
1513,11136,-0.02693,18363,1649
1514,11136,-0.02693,18363,1649
1515,11136,-0.02693,18363,1649
1516,11136,-0.02693,18363,1649
1517,11136,-0.02693,18363,1649
1518,11136,-0.02693,18363,1649
1519,11136,-0.02693,18363,1649
1520,11130,-0.05388,121225,10892
1521,11130,-0.05388,121225,10892
1522,11130,-0.05388,121225,10892
1523,11130,-0.05388,121225,10892
1524,11130,-0.05388,121225,10892
1525,11130,-0.05388,121225,10892
1526,11130,-0.05388,121225,10892
1527,11130,-0.05388,121225,10892
1528,11130,-0.05388,121225,10892
1529,11130,-0.05388,121225,10892
1530,11125,-0.04492,98798,8881
1531,11125,-0.04492,98798,8881
1532,11125,-0.04492,98798,8881
1533,11125,-0.04492,98798,8881
1534,11125,-0.04492,98798,8881
1535,11125,-0.04492,98798,8881
1536,11125,-0.04492,98798,8881
1537,11125,-0.04492,98798,8881
1538,11125,-0.04492,98798,8881
1539,11125,-0.04492,98798,8881
1540,11116,-0.0809,88300,7944
1541,11116,-0.0809,88300,7944
1542,11116,-0.0809,88300,7944
1543,11116,-0.0809,88300,7944
1544,11116,-0.0809,88300,7944
1545,11116,-0.0809,88300,7944
1546,11116,-0.0809,88300,7944
1547,11116,-0.0809,88300,7944
1548,11116,-0.0809,88300,7944
1549,11116,-0.0809,88300,7944
1550,11114,-0.01799,154518,13903
1551,11114,-0.01799,154518,13903
1552,11114,-0.01799,154518,13903
1553,11114,-0.01799,154518,13903
1554,11114,-0.01799,154518,13903
1555,11114,-0.01799,154518,13903
1556,11114,-0.01799,154518,13903
1557,11114,-0.01799,154518,13903
1558,11114,-0.01799,154518,13903
1559,11114,-0.01799,154518,13903
1560,11115,0.009,99731,8973
1561,11115,0.009,99731,8973
1562,11115,0.009,99731,8973
1563,11115,0.009,99731,8973
1564,11115,0.009,99731,8973
1565,11115,0.009,99731,8973
1566,11115,0.009,99731,8973
1567,11115,0.009,99731,8973
1568,11115,0.009,99731,8973
1569,11115,0.009,99731,8973
1570,11111,-0.03599,69298,6237
1571,11111,-0.03599,69298,6237
1572,11111,-0.03599,69298,6237
1573,11111,-0.03599,69298,6237
1574,11111,-0.03599,69298,6237
1575,11111,-0.03599,69298,6237
1576,11111,-0.03599,69298,6237
1577,11111,-0.03599,69298,6237
1578,11111,-0.03599,69298,6237
1579,11111,-0.03599,69298,6237
1580,11111,0,49512,4456
1581,11111,0,49512,4456
1582,11111,0,49512,4456
1583,11111,0,49512,4456
1584,11111,0,49512,4456
1585,11111,0,49512,4456
1586,11111,0,49512,4456
1587,11111,0,49512,4456
1588,11111,0,49512,4456
1589,11111,0,49512,4456
1590,11111,0,49512,4456
1591,11111,0,49512,4456
1592,11111,0,49512,4456
1593,11111,0,49512,4456
1594,11111,0,49512,4456
1595,11111,0,49512,4456
1596,11111,0,49512,4456
1597,11111,0,49512,4456
1598,11111,0,49512,4456
1599,11111,0,49512,4456
1600,11106,-0.045,172674,15548
1601,11106,-0.045,172674,15548
1602,11106,-0.045,172674,15548
1603,11106,-0.045,172674,15548
1604,11106,-0.045,172674,15548
1605,11106,-0.045,172674,15548
1606,11106,-0.045,172674,15548
1607,11106,-0.045,172674,15548
1608,11106,-0.045,172674,15548
1609,11106,-0.045,172674,15548
1610,11113,0.06303,457895,41213
1611,11113,0.06303,457895,41213
1612,11113,0.06303,457895,41213
1613,11113,0.06303,457895,41213
1614,11113,0.06303,457895,41213
1615,11113,0.06303,457895,41213
1616,11113,0.06303,457895,41213
1617,11113,0.06303,457895,41213
1618,11113,0.06303,457895,41213
1619,11113,0.06303,457895,41213
1620,11114,0.009,24874,2238
1621,11114,0.009,24874,2238
1622,11114,0.009,24874,2238
1623,11114,0.009,24874,2238
1624,11114,0.009,24874,2238
1625,11114,0.009,24874,2238
1626,11114,0.009,24874,2238
1627,11114,0.009,24874,2238
1628,11114,0.009,24874,2238
1629,11114,0.009,24874,2238
1630,11110,-0.03599,33905,3052
1631,11110,-0.03599,33905,3052
1632,11110,-0.03599,33905,3052
1633,11110,-0.03599,33905,3052
1634,11110,-0.03599,33905,3052
1635,11110,-0.03599,33905,3052
1636,11110,-0.03599,33905,3052
1637,11110,-0.03599,33905,3052
1638,11110,-0.03599,33905,3052
1639,11110,-0.03599,33905,3052
1640,11108,-0.018,5543,499
1641,11108,-0.018,5543,499
1642,11108,-0.018,5543,499
1643,11108,-0.018,5543,499
1644,11108,-0.018,5543,499
1645,11108,-0.018,5543,499
1646,11108,-0.018,5543,499
1647,11108,-0.018,5543,499
1648,11108,-0.018,5543,499
1649,11108,-0.018,5543,499
1650,11108,0,14372,1294
1651,11108,0,14372,1294
1652,11108,0,14372,1294
1653,11108,0,14372,1294
1654,11108,0,14372,1294
1655,11108,0,14372,1294
1656,11108,0,14372,1294
1657,11108,0,14372,1294
1658,11108,0,14372,1294
1659,11108,0,14372,1294
1660,11104,-0.03601,78491,7069
1661,11104,-0.03601,78491,7069
1662,11104,-0.03601,78491,7069
1663,11104,-0.03601,78491,7069
1664,11104,-0.03601,78491,7069
1665,11104,-0.03601,78491,7069
1666,11104,-0.03601,78491,7069
1667,11104,-0.03601,78491,7069
1668,11104,-0.03601,78491,7069
1669,11104,-0.03601,78491,7069
1670,11109,0.04503,526239,47367
1671,11109,0.04503,526239,47367
1672,11109,0.04503,526239,47367
1673,11109,0.04503,526239,47367
1674,11109,0.04503,526239,47367
1675,11109,0.04503,526239,47367
1676,11109,0.04503,526239,47367
1677,11109,0.04503,526239,47367
1678,11109,0.04503,526239,47367
1679,11109,0.04503,526239,47367
1680,11112,0.02701,111937,10073
1681,11112,0.02701,111937,10073
1682,11112,0.02701,111937,10073
1683,11112,0.02701,111937,10073
1684,11112,0.02701,111937,10073
1685,11112,0.02701,111937,10073
1686,11112,0.02701,111937,10073
1687,11112,0.02701,111937,10073
1688,11112,0.02701,111937,10073
1689,11112,0.02701,111937,10073
1690,11113,0.009,87068,7834
1691,11113,0.009,87068,7834
1692,11113,0.009,87068,7834
1693,11113,0.009,87068,7834
1694,11113,0.009,87068,7834
1695,11113,0.009,87068,7834
1696,11113,0.009,87068,7834
1697,11113,0.009,87068,7834
1698,11113,0.009,87068,7834
1699,11113,0.009,87068,7834
1700,11116,0.027,109636,9863
1701,11116,0.027,109636,9863
1702,11116,0.027,109636,9863
1703,11116,0.027,109636,9863
1704,11116,0.027,109636,9863
1705,11116,0.027,109636,9863
1706,11116,0.027,109636,9863
1707,11116,0.027,109636,9863
1708,11116,0.027,109636,9863
1709,11116,0.027,109636,9863
1710,11110,-0.05398,35041,3154
1711,11110,-0.05398,35041,3154
1712,11110,-0.05398,35041,3154
1713,11110,-0.05398,35041,3154
1714,11110,-0.05398,35041,3154
1715,11110,-0.05398,35041,3154
1716,11110,-0.05398,35041,3154
1717,11110,-0.05398,35041,3154
1718,11110,-0.05398,35041,3154
1719,11110,-0.05398,35041,3154
1720,11110,-0.05398,35041,3154
1721,11110,-0.05398,35041,3154
1722,11110,-0.05398,35041,3154
1723,11110,-0.05398,35041,3154
1724,11110,-0.05398,35041,3154
1725,11110,-0.05398,35041,3154
1726,11110,-0.05398,35041,3154
1727,11110,-0.05398,35041,3154
1728,11110,-0.05398,35041,3154
1729,11110,-0.05398,35041,3154
1730,11105,-0.045,173246,15603
1731,11105,-0.045,173246,15603
1732,11105,-0.045,173246,15603
1733,11105,-0.045,173246,15603
1734,11105,-0.045,173246,15603
1735,11105,-0.045,173246,15603
1736,11105,-0.045,173246,15603
1737,11105,-0.045,173246,15603
1738,11105,-0.045,173246,15603
1739,11105,-0.045,173246,15603
1740,11103,-0.01801,13223,1191
1741,11103,-0.01801,13223,1191
1742,11103,-0.01801,13223,1191
1743,11103,-0.01801,13223,1191
1744,11103,-0.01801,13223,1191
1745,11103,-0.01801,13223,1191
1746,11103,-0.01801,13223,1191
1747,11103,-0.01801,13223,1191
1748,11103,-0.01801,13223,1191
1749,11103,-0.01801,13223,1191
1750,11105,0.01801,26763,2410
1751,11105,0.01801,26763,2410
